"ID","URLP/URL1"
"70228689","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/the-lion-king/movie-review/70228689.cms"
"70141853","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/yesterday/movie-review/70141853.cms"
"70061920","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/shoplifters/movie-review/70061920.cms"
"70023277","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/spider-man-far-from-home/movie-review/70023277.cms"
"69977967","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/noblemen/movie-review/69977967.cms"
"69955122","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/annabelle-comes-home/movie-review/69955122.cms"
"69882010","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/anna/movie-review/69882010.cms"
"69878126","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/the-extraordinary-journey-of-the-fakir/movie-review/69878126.cms"
"69864775","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/toy-story-4/movie-review/69864775.cms"
"69766000","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/men-in-black-international/movie-review/69766000.cms"
"69746908","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/the-secret-life-of-pets-2/movie-review/69746908.cms"
"69655021","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/x-men-dark-phoenix/movie-review/69655021.cms"
"69585747","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/rocketman/movie-review/69585747.cms"
"69569652","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/godzilla-king-of-the-monsters/movie-review/69569652.cms"
"69431236","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/long-shot/movie-review/69431236.cms"
"69431295","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/brightburn/movie-review/69431295.cms"
"69458710","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/aladdin/movie-review/69458710.cms"
"69373101","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/the-hustle/movie-review/69373101.cms"
"69363119","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/a-dogs-journey/movie-review/69363119.cms"
"69353852","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/john-wick-chapter-3-parabellum/movie-review/69353852.cms"
"69253957","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/the-intruder/movie-review/69253957.cms"
"69217379","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/pokmon-detective-pikachu/movie-review/69217379.cms"
"69149699","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/a-dog8217s-way-home/movie-review/69149699.cms"
"69143478","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/uglydolls/movie-review/69143478.cms"
"69143245","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/after/movie-review/69143245.cms"
"69028621","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/avengers-endgame/movie-review/69028621.cms"
"68905228","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/the-curse-of-the-weeping-woman/movie-review/68905228.cms"
"68808122","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/hellboy/movie-review/68808122.cms"
"68776735","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/pet-sematary/movie-review/68776735.cms"
