"ID","URLP/URL1"
"59470705","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/spider-man-homecoming/movie-review/59470705.cms"
"59367277","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/the-big-sick/movie-review/59367277.cms"
"59366697","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/transformers-the-last-knight/movie-review/59366697.cms"
"59321418","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/baby-driver/movie-review/59321418.cms"
"59165318","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/despicable-me-3/movie-review/59165318.cms"
"59165113","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/all-eyez-on-me/movie-review/59165113.cms"
"59161540","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/cars-3/movie-review/59161540.cms"
"59047918","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/the-mummy/movie-review/59047918.cms"
"58948754","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/a-death-in-the-gunj/movie-review/58948754.cms"
"58940968","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/wonder-woman/movie-review/58940968.cms"
"58859014","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/baywatch/movie-review/58859014.cms"
"58857966","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/the-lost-city-of-z/movie-review/58857966.cms"
"58841177","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/pirates-of-the-caribbean-salazars-revenge/movie-review/58841177.cms"
"58792254","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/war-machine/movie-review/58792254.cms"
"58752771","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/the-circle/movie-review/58752771.cms"
"58752396","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/everything-everything/movie-review/58752396.cms"
"58732272","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/the-sense-of-an-ending/movie-review/58732272.cms"
"58645617","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/king-arthur-legend-of-the-sword/movie-review/58645617.cms"
"58628845","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/alien-covenant/movie-review/58628845.cms"
"58493676","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/guardians-of-the-galaxy-vol-2/movie-review/58493676.cms"
"58299749","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/smurfs-the-lost-village/movie-review/58299749.cms"
"58298075","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/unforgettable/movie-review/58298075.cms"
"58281727","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/the-zookeepers-wife/movie-review/58281727.cms"
"58276018","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/sonata/movie-review/58276018.cms"
"58166331","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/aftermath/movie-review/58166331.cms"
"58150282","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/fast-furious-8/movie-review/58150282.cms"
"58049599","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/going-in-style/movie-review/58049599.cms"
"58046226","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/ghost-in-the-shell/movie-review/58046226.cms"
"58045046","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/colossal/movie-review/58045046.cms"
"57958250","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/a-last-conjuring/movie-review/57958250.cms"
"57941575","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/power-rangers/movie-review/57941575.cms"
"57937123","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/the-boss-baby/movie-review/57937123.cms"
"57912780","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/a-dogs-purpose/movie-review/57912780.cms"
"57911538","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/the-salesman/movie-review/57911538.cms"
"57811692","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/chips/movie-review/57811692.cms"
"57792409","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/life/movie-review/57792409.cms"
"57652958","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/before-i-fall/movie-review/57652958.cms"
"57652900","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/beauty-and-the-beast/movie-review/57652900.cms"
"57573626","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/kong-skull-island-3d/movie-review/57573626.cms"
"57432451","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/patriots-day/movie-review/57432451.cms"
"57408113","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/logan/movie-review/57408113.cms"
"57296789","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/guardians-the-superheroes/movie-review/57296789.cms"
"57289325","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/lion/movie-review/57289325.cms"
"57289165","https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/jackie/movie-review/57289165.cms"
